reviewtext,rating
"[['augh'], ['level', 'crash', 'harder', '3rd', 'level', 'crash'], ['system', 'pass', 'level'], ['frustrating', 'repeat', 'level', 'die'], ['dont'], ['repeat', 'level', 'wouldnt', 'continue'], ['giant', 'screen', 'save'], ['bonus', 'platform', 'bonus', 'save'], ['fall', 'crack', 'bonus'], ['dont', 'not_die', 'not_youll', 'not_repeat'], ['kid', 'frustrated', 'game'], ['nice', 'child'], ['buy', 'crash'], ['game', 'spyro', 'series'], ['play', 'game', 'crash', 'series'], ['dirt', 'cheap', 'buy'], ['haha', 'money']]",1.0
"[['game', 'bad'], ['graphic', 'level', 'alike'], ['frustrating', 'die', 'level'], ['youll', 'game'], ['doesnt', 'not_sense', 'not_unimaginative'], ['game'], ['dont']]",1.0
"[['orange', 'bandicoot', 'video', 'game', 'crash', 'bandicoot', 'stuff', 'dream', 'legend'], ['fool'], ['destructive', 'robot'], ['fave', 'quote'], ['shrooms', '2nd', 'snow', 'bear', 'level', 'central', 'secret', 'teleport'], ['unknown', 'warp', 'sense'], ['congrats']]",1.0
"[['everytimes', 'load', 'game', 'play', 'freezing', 'play', 'gaming', 'system', 'mess', 'return', 'game', 'throw', 'bag', 'company', 'damn', 'game', 'sell', 'disapointed']]",1.0
"[['buy', 'cheap', 'buy', 'original', 'version', 'identical', 'item', 'placement']]",1.0
"[['game', 'horrible'], ['buy', 'video', 'quotgamequot', 'fun'], ['wasnt'], ['1st', 'graphic'], ['2nd', 'computer', 'difficulty', 'level'], ['play', 'people', 'lose'], ['computer', 'expirenced', 'human', 'degrade', 'fun', 'factor'], ['review'], ['overexxagerating'], ['8yearold', 'brother', 'bore', 'hour']]",1.0
"[['game', 'stupid', 'reviers', 'stuff', 'haveto', 'exit', 'door'], ['level', 'impossible', 'beat', 'door'], ['game', 'doom', 'weapon'], ['dont', 'not_wrong', 'not_graphic', 'not_cool', 'not_suck', 'not_beat', 'not_cheat']]",1.0
"[['product', 'arrive', 'original', 'game', 'booklet'], ['crack', 'cd', 'minor', 'scratch'], ['gameplay', 'control', 'confusing', 'difficult'], ['image', 'dark', 'tv', 'game'], ['ingame', 'option', 'brightness', 'set'], ['sound', 'gameplay', 'randomly', 'crackle'], ['happy', 'game'], ['provider', 'arrival', 'product']]",1.0
"[['match', 'style', 'fun', 'goldeneye', 'fail', 'miserably'], ['game', 'goldeneye', 'quality', 'graphic'], ['gameplay', 'control', 'horrible', 'frustrate', 'offer', 'controller', 'set', 'camera', 'angle', 'stick', 'character'], ['mission', 'vrey', 'booring'], ['game', 'setting', 'glitch', 'loose', 'mission', 'suppose'], ['favor', 'play', 'horrible', 'game']]",1.0
"[['avarage', 'rpg', 'boring', 'combact', 'system', 'avarage', 'story', 'dull', 'character', 'dialogue', 'dull', 'graphic'], ['dont', 'not_waste', 'not_money', 'not_weak', 'not_product']]",1.0
"[['product', 'offer', 'marketplace', 'seller', 'original', 'nintendo', 'brand'], ['unlicensed', 'party', 'knockoff', 'expansion', 'pack'], ['personally', 'damage', 'system', 'ruin', 'game'], ['seller', 'offer', 'nintendo'], ['warn'], ['save', 'buck', 'chance'], ['deviation', 'product', 'isnt', 'not_amazon'], ['listing', 'violation'], ['feedback', 'speaks']]",1.0
"[['lot', 'party', 'expansion', 'pack', 'nintendo', 'problematic', 'causing', 'crash', 'issue'], ['nintendo', 'brand', 'expansion', 'pak']]",1.0
"[['game', 'oold', 'graphic'], ['suggets', 'didnt', 'not_play', 'not_game', 'not_play', 'not_rubysappire', 'not_game'], ['wait', 'fire', 'leaf', 'green', 'graphic', 'alot']]",1.0
"[['game', 'horrible', 'play', 'slow'], ['game', 'confuse', 'levals', 'chanelging'], ['graphic', 'weak', 'excuse', 'star', 'game'], ['voice', 'weak'], ['load', 'thourgh', 'leval'], ['doenst', 'movie', 'detail'], ['buy', 'huge', 'letdown'], ['star', 'derserves', 'game', 'thier', 'movie', 'technology'], ['dont', 'not_buy', 'not_game']]",1.0
[],1.0
"[['honestly', 'game'], ['graphic', 'playstation', 'console', 'ability'], ['graphic', 'sega', 'genesis', 'super', 'nintendo', 'atari', 'playstation'], ['game', 'graphic', 'game'], ['gameplay', 'isnt'], ['n64', 'version', 'gameplay', 'realistic', 'graphic', 'graphic', 'modern', 'console'], ['swear', 'play', 'demo', 'atleast', 'game', 'bad', 'money', 'spend', 'check', 'graphic'], ['story', 'game', 'direction', 'book'], ['remember', 'duke', 'blast', 'ship', 'earth', 'realize', 'swarm', 'alien', 'crowd', 'city'], ['story', 'sound'], ['wasnt', 'not_sequence', 'not_game', 'not_story'], ['bad', 'guy', 'shoot', 'cardboard'], ['company', 'designer', 'create', 'game', 'didnt', 'not_money', 'not_decide', 'not_mediocre', 'not_game'], ['bad'], ['game', 'gameplay', 'excellent', 'graphic', 'wonderful', 'atmospheric', 'feeling', 'game', 'playstation', 'final', 'fantasy'], ['game', 'graphic', 'bad', 'gameplay', 'storyline', 'sequence', 'sega', 'genesis', 'feel', 'game'], ['game', 'worth', 'money']]",1.0
"[['duke', 'nukem', 'fan'], ['love', 'kill', 'enjoyed', 'land', 'babe'], ['total', 'meltdown', 'frustrating', 'fps', 'play'], ['speed', 'fast', 'move'], ['chore'], ['l1', 'l2'], ['jumping', 'puzzle', 'annoy', 'swimming', 'impossible'], ['crouching', 'graphic', 'terrible'], ['sound', 'bad'], ['funny', 'duke', 'nukem', 'game', 'rulebookit', 'funny'], ['semidetailed', 'game', 'dukes', 'weapon', 'animation'], ['cutscenes', 'bad'], ['avoid', 'game', 'save', 'cash']]",1.0
"[['people', 'game', 'suck'], ['game', 'original', 'nintendo', 'system', '1980s'], ['beat', 'game', 'control', 'horrible'], ['youll', 'jump', 'edge', 'accident'], ['pay'], ['relive', 'nightmare', 'game'], ['people', 'review', 'game', 'friend']]",1.0
"[['wow', 'superman'], ['game', 'earn', 'review', 'score', 'game', 'sty', 'score', 'score', 'product', 'review'], ['absolutely', 'sicken', 'people', 'review', 'game', 'shaqfu', 'guy', 'people', 'proclaim', 'bad', 'fighting', 'game', 'bad', 'game', 'mind', 'game', 'masterpiece', 'quote', 'quote', 'game', 'n64'], ['game', 'n64', 'doubt', 'bad', 'game', 'plague', 'n64'], ['stupid', 'people', 'godawful', 'gamecube', 'ps2', 'xbox', 'opinion', 'truth', 'suck'], ['love', 'n64', 'list', 'personal', 'favorite', 'n64', 'title', 'play', 'this1'], ['perfect', 'dark2'], ['starfox'], ['conker', 'bad', 'day4'], ['resident', 'evil'], ['mario', 'kart'], ['tony', 'hawk', 'skater7'], ['spiderman8'], ['star', 'episode', 'racer9'], ['road', 'rash'], ['pilotwings'], ['francisco', 'rush', 'series12'], ['goldeneye'], ['turok', 'seriesetc'], ['play'], ['game', 'game'], ['talk', 'glorious', 'superman', 'greatness'], ['game', 'story', 'straight', 'awardwinning', 'movie'], ['superman', 'friend', 'kidnap', 'lex', 'luthor', 'throw', 'virtual', 'metropolis'], ['superman', 'save', 'friend', 'evil', 'lex'], ['game', 'feel', 'pilotwingsbeat', 'upfind', 'button', 'game'], ['graphic', 'people', 'game', '5star', 'review', 'graphic', 'amaze'], ['game', 'psone', 'game', 'budget', 'vomit', 'fruity', 'pebble', 'tv', 'screen', 'fantastic'], ['absolutely', 'mindblowing', 'numerous', 'glitch', 'environment'], ['programming', 'titus', 'stun'], ['superman', 'wall', 'unexpectedly', 'stick', 'random', 'unable', 'move', 'period'], ['wow', 'titus'], ['music', 'musical', 'score', 'amazing'], ['musical', 'score', 'person', 'drown', 'kitten', 'hear'], ['composer', 'slap', 'wow', 'suck'], ['sound', 'sound', 'record', 'basement'], ['quiet', 'echo'], ['accomplish', 'feat', 'guy', 'game'], ['simple', 'sound', 'suck'], ['gameplay', 'playthrough', 'game', 'mission'], ['pick', 'car', 'people', 'crush'], ['pick', 'police', 'car', 'road'], ['beat', 'thug', 'arm', 'gun'], ['breath', 'tornado', 'suck', 'people'], ['building'], ['beat', 'robot', 'keycard'], ['insert', 'keycard', 'elevator', 'robot', 'beat'], ['destroy', 'robot', 'door', 'rescue', 'people', 'underground'], ['disarm', 'bomb', 'beat', 'robot', 'tank', 'woman', 'skill'], ['repetition'], ['game', 'repetitive'], ['extremely', 'repetitive'], ['break'], ['game', 'play', 'pilotwings', 'break', 'control', 'visuals', 'bad'], ['enjoy', 'life', 'dont', 'not_pollute', 'not_classic', 'not_n64', 'not_stay', 'not_horrible', 'not_game'], ['surprise', 'nintendo', 'didnt', 'not_atari'], ['atari'], ['destroy', 'copy', 'bury', 'mexico'], ['bad', 'nintendo', 'seal', 'quality', 'box'], ['stand', 'game', 'suck'], ['category', 'leave', 'blank'], ['bad'], ['single', 'bad', 'game']]",1.0
"[['bad', 'handling', 'limit', 'fun', 'buy', 'game'], ['fight', 'enemy', 'limit', 'abilites', 'limited', 'amount'], ['fun', 'cruise', 'city', 'limit'], ['game', 'buck', 'bad', 'novelty'], ['people', 'game', 'fun'], ['dont', 'not_superman', 'not_game', 'not_sad']]",1.0
"[['throw', 'pick', 'car'], ['game', 'insult', 'shove', 'developer', 'anus']]",1.0
"[['bad', 'game', 'bad', 'bad', 'talk', 'release'], ['superman', 'game'], ['receive', 'positive', 'reception', 'release', 'laugh', 'joke', 'disgrace', 'steel'], ['job'], ['hammer', 'smash', 'cartridge'], ['graphic', 'bad'], ['blocky', 'character', 'compile', 'glitch', 'movement', 'glitch'], ['town', 'kryptonite', 'fog', 'excuse', 'lack', 'perception', 'town'], ['simply', 'inexcusable'], ['music', 'repetitive', 'tune'], ['story', 'titus', 'epic', 'story'], ['pretty', 'lex', 'luthor', 'trap', 'supermans', 'friend', 'virtual', 'superman', 'save', 'virtual', 'people'], ['control', 'recall', 'gamefaqs', 'superman', 'control', 'pound', 'drug'], ['understatement'], ['require', 'lot', 'superman', 'steer', 'drunk', 'driver'], ['gameplay', 'start', 'stage', 'start', 'series', 'mission'], ['superman', 'difficult', 'godawful', 'control'], ['superman', 'odd', 'mission', 'save', 'people', 'car', 'beat', 'shadow', 'tornado', 'breath'], ['virtual', 'bother', 'save'], ['mission', 'eventually', 'level'], ['level', 'terrible', 'fill', 'glitch', 'superman', 'super', 'weak'], ['steel', 'explosion', 'kill'], ['level', 'complete', 'cycle', 'start'], ['titus', 'game', 'complete', 'play', 'difficulty', 'plain', 'stupid'], ['buy'], ['stay', 'cost', 'dont', 'not_corrupt', 'not_n64'], ['emulator', 'pay', 'dollar', 'game']]",1.0
"[['bad', 'game'], ['remember', 'play', 'kid', 'suck'], ['kid', 'didnt', 'not_understand', 'not_game', 'not_bad', 'not_simply', 'not_wrong', 'not_play', 'not_finally', 'not_accept', 'not_game'], ['control', 'game', 'bad', 'stage'], ['youll'], ['instinct', 'terrible', 'control', 'move', 'slowly', 'limit', 'dont', 'not_move', 'not_slowly'], ['fight', 'maze', 'idea'], ['buy', 'game', 'game', 'collect', 'save', 'scrap', 'bottom', 'barrel']]",1.0
"[['nintendo', 'power', 'vote', 'bad', 'game', 'evergamestop', 'spot', 'iti', 'stumble', 'game', 'local', 'video', 'store'], ['superman'], ['game', 'deserving', 'bad', 'game'], ['deserve', 'burn'], ['disgrace', 'intelligent'], ['makind', 'ashamed', 'ability', 'create', 'game'], ['utterly', 'pointless'], ['south', 'park', 'shakespeare'], ['alien', 'hominid', 'easy', 'sophisticated'], ['superman', 'weeps']]",1.0
"[['simple'], ['titus', 'screw', 'game', 'badly'], ['ashamed', 'release'], ['pronto', 'pay', 'attention', 'mister', 'sheriff', 'student', 'idiotic', 'post', 'love', 'sophisticated', 'people', 'drop', 'bomb', 'cool']]",1.0
"[['game', 'star', 'superman'], ['star', 'genetically', 'engineer', 'clone', 'create', 'lexcorp', 'stuporman'], ['stuporman', 'stagger', 'drunken', 'person', 'relies', 'powerups', 'super', 'power', 'pull', 'punch', 'enemy', 'beat', 'likes', 'random', 'limit', 'lead', 'instant', 'game', 'pass', 'solid', 'object', 'die', 'hurt', 'steel', 'ordinary', 'bullet', 'explosion'], ['create', 'sole', 'purpose', 'ruin', 'superman', 'reputation', 'pathetic', 'weak'], ['lex', 'luthors', 'evil', 'plan'], ['love', 'superman', 'dont', 'not_buy', 'not_game', 'not_youll', 'not_buy']]",1.0
"[['hear', 'nintendo', 'superman', 'excite', 'delay', 'release', 'game', 'improvement'], ['buy', 'superman', 'speed', 'phone', 'sat', 'chair'], ['suprise', 'game', 'worth', 'plastic'], ['dont'], ['extremely', 'disappointed'], ['superman', 'cool']]",1.0
"[['didnt', 'not_play', 'not_game', 'not_dont', 'not_n64', 'not_bad', 'not_review', 'not_game', 'not_bad', 'not_review', 'not_people', 'not_wont', 'not_buy', 'not_suppose', 'not_bad', 'not_game']]",1.0
"[['kill', 'bill'], ['david', 'carradine', 'superman', 'comic', 'welldrawn'], ['suppose', 'caine', 'kung', 'talk', 'character', 'game', 'cool'], ['titus', 'release', 'unorthodox', 'game', 'grace', 'solar', 'system'], ['talk'], ['lot', 'superman'], ['wont', 'sort', 'defect', 'warranty', 'flip', 'power', 'switch'], ['refreshing', 'buy', 'electronic', 'device', 'electrical', 'circuit', 'fail'], ['equally', 'cool', 'superman', 'game'], ['pop', 'cartridge', 'eager', 'watch', 'christopher', 'reeve', 'movie'], ['plot', 'reveal', 'gamer', 'restraint'], ['bizarre', 'murky', 'image', 'david', 'lynch', 'stanley', 'kubrick', 'wouldnt', 'visualize'], ['lois', 'lane', 'jimmy', 'olsen', 'confine'], ['blurry', 'contraption', 'kidnap', 'imprison'], ['personally', 'jimmy', 'lois', 'gamer', 'completely', 'understand', 'cutscenes'], ['isnt', 'not_neat', 'not_figure'], ['graphic', 'confusing', 'blurry', 'playing', 'unearth', 'game', 'secret'], ['dont', 'not_worry', 'not_complete', 'not_superman', 'not_short', 'not_period'], ['tough', 'game', 'game', 'equal', 'challenge'], ['remarkable', 'game', 'address', 'superman', 'emotional'], ['kalel', 'struggle', 'power', 'properly', 'easy', 'nearinvincible', 'alien'], ['titus', 'tackle', 'concept', 'faithfully'], ['superman', 'wont', 'n64', 'controller'], ['freespirited', 'character'], ['brilliant'], ['lastly', 'supermans', 'power'], ['eyelasers', 'windfreeze', 'breath'], ['neat', 'huh'], ['fascinating', 'steel', 'game', 'ability', 'manipulate', 'physical', 'dimension', 'exist'], ['casually', 'sky', 'sudden', 'urge', 'building', 'metropolis'], ['cool'], ['spectrum', 'moment', 'superman', 'stick', 'wall', 'drainage', 'ditch'], ['havent', 'figure', 'beat', 'game'], ['power', 'superman'], ['titus', 'refuse', 'easy', 'answer', 'puzzle', 'n64', 'entry'], ['gifted', 'scientist', 'researcher', 'cryptologist', 'artist', 'gamers', 'solve', 'enigma'], ['superman', 'unforgettable', 'original', 'experience', 'game'], ['review', 'sarcastic', 'satirical'], ['responsible', 'buy', 'game']]",1.0
"[['game', 'soooo', 'bad', 'game', 'store'], ['superhero', 'fan', 'trust', 'diehard', 'fan', 'superman', 'resist', 'urge', 'purchase', 'game', 'trade', 'accept', 'free'], ['noway', 'game', 'throw', 'microwave', 'molecule', 'melt'], ['game', 'people', 'level', 'oil', 'painting'], ['impossible'], ['saylex', 'hear', 'bad', 'reproduction', 'baldy', 'laugh'], ['star', 'fun', 'game', 'fun', 'laugh'], ['dc', 'titus', 'horrific', 'game']]",1.0
"[['amazon', 'vendor', 'claim', 'deliver'], ['cdrom', 'protective', 'plastic', 'jacket'], ['suppose', 'tommys', 'wouldnt', 'money', 'purchase', 'completely', 'fool', 'amazon', 'dupe', 'customer', 'pay', 'money', 'legal', 'copy']]",1.0
"[['worth', 'graphic', 'nintendo', 'game', 'tedious', 'card', 'level', 'door'], ['alien', 'dont', 'not_fight', 'not_die'], ['nice', 'feature', 'map', 'circle', 'bore'], ['level', 'seam', 'yellow', 'card', 'friend'], ['version', 'availible', 'ps1']]",1.0
"[['hear'], ['wimpy', 'cry', 'fanboys', 'fangirls', 'failure', 'rpg'], ['hear', 'listen'], ['admit', 'excite', 'play', 'game', 'play', 'christmas'], ['honestly', 'play'], ['stick', 'sit', 'shut'], ['story', '210atrocious'], ['simply', 'atrocious'], ['start', 'game', 'exsoldier', 'cloud', 'default', 'option', 'character', 'employ', 'gun', 'resistance', 'avalanche'], ['capital', 'letter', 'seemingly', 'dont', 'not_stand'], ['youll', 'meet', 'people', 'youll', 'piss', 'inability', 'comprehend', 'bit', 'dialogue', 'mouth', 'character', 'finally', 'climax', 'game', 'facing', 'completely', 'overrate', 'villain', 'battle', 'thirty', 'minute'], ['game', 'story'], ['lot', 'game', 'period'], ['total', 'character', 'party', 'guess'], ['absolutely', 'storyline', 'whatsoever'], ['exist', 'partyfilling', 'completely', 'blow', 'resemblance', 'cast', 'crew', 'character'], ['dont', 'not_technically', 'not_party'], ['literally', 'beat', 'gameall', 'hour', 'itwith', 'drooling', 'retard', 'pick'], ['game', 'stale', 'boring', 'term', 'walking', 'story', 'bitch', 'hour'], ['party'], ['gameplay', '110same', 'final', 'fantasy', 'game', 'release'], ['revolutionary', 'game'], ['boring', 'lazy', 'turnbased', 'system', 'enjoyable'], ['movement', 'battle', 'feel', 'glitched', 'attack', 'skill', 'spell', 'youll', 'sit', 'wait', 'finish', 'thumb'], ['plan', 'summon', 'powerful', 'magic', 'creature', 'summon', 'materia'], ['stock', 'food', 'drink', 'toilet', 'paper', 'youll', 'sit', 'star', 'atrociouslylong', 'summon', 'animation', 'hour', 'half', 'move'], ['presentation', '010what', 'talk'], ['game', 'finish'], ['glitch', 'bug', 'excruciate', 'error', 'play', 'game'], ['sick'], ['didnt'], ['character', 'model', 'ridiculous', 'matter', 'game', 'battle', 'boring', 'unworthy', 'franchise', 'youll', 'lucky', 'exploit', 'glitch'], ['game', 'easy'], ['literally', 'play', 'gamestory', 'allin', 'hour'], ['die', 'lose', 'party', 'count', 'aeris', 'die', 'cutscene'], ['trouble', 'exploit', 'glitch', 'game', 'ability', 'walk', 'wall', 'infinite', 'money', 'item', 'level', 'party', 'single', 'fight', 'deal', 'damage', 'enemy', 'single', 'reset', 'single', 'ingame', 'switch', 'replay', 'absolutely', 'game', 'stats', 'item', 'equipment'], ['play', 'monstrosity'], ['unfinished', 'broken', 'piece', 'cow', 'dung', 'worth'], ['soundtrack', '010what', 'soundtrack'], ['bunch', 'click', 'screech', 'infuriating', 'sound'], ['music'], ['collaboration', 'angerinducing', 'noise', 'tv', 'mute', 'thirty', 'money'], ['guaranteed'], ['rating', '110this', 'game', 'lucky', 'rating'], ['lucky', 'amazon'], ['coms', 'ability', 'rate', 'product', 'star'], ['standard', 'rating', 'hack', 'computer'], ['stand', 'absolute', 'travesty', 'video', 'game'], ['downright', 'abomination', 'slap', 'final', 'fantasy'], ['glad', 'didnt', 'not_play', 'not_game'], ['play', 'snivel', 'fanboys', 'girl', 'game'], ['rate', 'game', 'base', 'sell', 'rate', 'game', 'depend', 'graphic'], ['factor', 'meaningless', 'true', 'review'], ['recommend', 'buy', 'game', 'steer', 'worth', 'effort', 'post', 'picture', 'amazon'], ['worth', 'penny', 'pocket']]",1.0
"[['pixelated', 'shemales', 'gonna', 'save', 'hour', 'boring', 'gameplay'], ['game', 'super', 'mega', 'dumb']]",1.0
"[['joke'], ['bad', 'final', 'fantasy', 'opinion'], ['guys'], ['final', 'fantasy', 'x2', 'gosh', 'game'], ['bad', 'graphic', 'horrible', 'gameplay', 'sucky', 'battle', 'system', 'understand', 'difficult', 'confuse', 'dumbxxx', 'character', 'cloud', 'bad'], ['sephiroth', 'cutscenes', 'bore', 'cutscenes', 'barely', 'eye', 'mouth'], ['game']]",1.0
"[['preface', 'review', 'hear', 'lot', 'game'], ['character', 'cloud', 'pretty', 'famous', 'pop', 'variety', 'game', 'kingdom', 'heart'], ['couple', 'review', 'game', 'site', 'quote', 'ffvii', 'rpg', 'measure', 'ffvii', 'cinematic', 'thrill'], ['perspective', 'quote', 'favorite', 'game', 'zelda', 'ocarina', 'ign64', 'review', 'game', 'decade'], ['zelda', 'live', 'hype'], ['ps2', 'ps3', 'stoke', 'title', 'network'], ['bit', 'expect', 'game', 'bit', 'game', 'stylehistory', 'game', 'review'], ['huge', 'rpg', 'fan', 'variety', 'game', 'style', 'turnbased', 'timer', 'strategy', 'action'], ['play', 'game', 'iii', 'tactic', 'tactic', 'ii', 'easy', 'albeit', 'pretty'], ['enjoy', 'dragon', 'quest', 'game'], ['video', 'game', 'workinduced', 'stint', 'abstinence', 'college', 'enjoy', 'video', 'game', 'permit'], ['start', 'play', 'game'], ['slow', 'start', 'surely', 'story', 'pick'], ['push', 'hour', 'cloud', 'background', 'story', 'idea', 'story', 'finally', 'bad', 'job'], ['glad', 'spent'], ['game'], ['graphicsim', 'talk', 'graphic', 'terrible'], ['game', 'zelda', 'oct', 'graphic', 'hold'], ['n64', 'pregraphics', 'expansion', 'suppose', 'comparable', 'game', 'graphic', 'chrono'], ['majority', 'background', 'ffvii', 'muddy', 'brown', 'sort', 'mulch'], ['release', 'network', 'sony', 'square', 'enix', 'revamp', 'graphic', 'nintendo', 'oct', 'game', 'cube', 'release', 'game', 'graphic', 'bad', 'bit', 'headache', 'tv'], ['tv'], ['cut', 'scene', 'graphic', 'comparable', 'zelda', 'oct', 'game', 'graphic'], ['storyi', 'wasnt', 'not_impress', 'not_concept'], ['vague', 'buyer', 'wont', 'story', 'spoil'], ['gooduniquewhen', 'boil', 'basically', 'fight', 'ecoterrorist', 'concept'], ['badthe', 'character', 'integration', 'story'], ['character', 'background', 'story', 'doesnt', 'not_sense'], ['game', 'spend', 'common', 'goal', 'ecoterrorists', 'fit'], ['ecoterrorists', 'live', 'beat', 'community', 'common'], ['character', 'introduce', 'play'], ['cloud', 'incredibly', 'angsty', 'selfcentered', 'social', 'scene', 'center', 'unpleasant'], ['friendship', 'tifa', 'doesnt', 'not_sense'], ['tifa', 'sweet', 'person', 'portray', 'kindhearted', 'obsess', 'cloud', 'emotionally'], ['barret', 'racist'], ['barret', 'black', 'person', 'game', 'consistently', 'beat', 'chest', 'gorilla'], ['black', 'person', 'gorilla'], ['gameplaymediocre'], ['people', 'story'], ['story', 'bad', 'phenomenal', 'game', 'play', 'engage', 'game'], ['game', 'play', 'average', 'pretty', 'typical', 'timer', 'setup', 'write'], ['game', 'timer', 'play', 'kudos', 'square', 'enix'], ['timer', 'play', 'literally', 'throw', 'game', 'instruction', 'game', 'play'], ['figure', 'game', 'play', '1hr', 'game', 'scene', 'grow', 'game'], ['summarythis', 'game', 'average', 'game', 'play', 'terrible', 'story', 'horrific', 'graphic', '90', 'game', 'pretty', 'pathetic', 'character'], ['play', 'hour'], ['free', 'limited', 'dont', 'not_waste', 'not_game', 'not_fun'], ['ffvii', 'pick', 'hour'], ['disappointed', 'game', 'incredulous', 'review', 'amazon', 'gaming', 'site'], ['updatebarrett', 'cloud', 'introduce', 'headquarters', 'barrett', 'beat', 'chest', 'gorilla', 'choice', 'black', 'character', 'game'], ['portrayal', 'racist', 'play', 'hour', 'claim', 'treat', 'game'], ['comment', 'email', 'review', 'leave', '1star'], ['nostalgia', 'goggles', 'didnt', 'not_enjoy', 'not_story', 'not_graphic', 'not_gameplay', 'not_character']]",1.0
